doi,author_name,given_name,family_name,keyword,pubmed_id,affiliation,institute,address,full_name
10.1021/acs.analchem.1c02658,Ho L,Lananh,Ho,Glucosaminidase,34596381,"Department of Biomedical Engineering, University of Rochester, Rochester, New York 14627, United States.",University of Rochester,"601 Elmwood Ave, Rochester, NY 14642, USA",Lananh Ho
10.1021/acs.analchem.1c02658,Beck CA,Christopher A.,Beck,Glucosaminidase,34596381,"Department of Biostatistics and Computational Biology, University of Rochester, Rochester, New York 14627, United States.",University of Rochester,"University of Rochester Medical Center, Saunders Research Building, 265 Crittenden Blvd., Box 630, Rochester, NY 14642",Christopher A. Beck
10.1021/acs.analchem.1c02658,Striemer CC,Christopher C.,Striemer,Glucosaminidase,34596381,"Adarza BioSystems, Inc., St. Louis, Missouri 63146, United States.",Unparsed,"2184 Welsch Industrial Ct, St. Louis, MO 63146, USA",Christopher C. Striemer
10.1021/acs.analchem.1c02658,Muthukrishnan G,Gowrishankar,Muthukrishnan,Glucosaminidase,34596381,"Department of Orthopaedics, Center for Musculoskeletal Research, University of Rochester, Rochester, New York 14627, United States.",University of Rochester,"601 Elmwood Ave, Rochester, NY 14642, USA",Gowrishankar Muthukrishnan
10.1021/acs.analchem.1c02658,Miller BL,Benjamin L.,Miller,Glucosaminidase,34596381,"Department of Biomedical Engineering, University of Rochester, Rochester, New York 14627, United States.",University of Rochester,"601 Elmwood Ave, Rochester, NY 14642, USA",Benjamin L. Miller
10.3390/vaccines11081309,Martins-Filho OA,Olindo Assis,Martins-Filho,Glucosaminidase,37631877,"Laboratory of Diagnosis and Monitoring Biomarkers, René Rachou Research Center, Oswaldo Cruz Foundation, Belo Horizonte 30190-009, Brazil.",Laboratory of Diagnosis and Monitoring Biomarkers,"9381 Judicial Dr Suite 120, San Diego, CA 92121, USA",Olindo Assis Martins-Filho
10.1016/j.cell.2020.09.058,Li X,Xiaofei,Li,β-Glucan,33125892,"Department of Basic and Translational Sciences, Penn Dental Medicine, University of Pennsylvania, Philadelphia, PA, 19104, USA.",University of Pennsylvania,"240 S 40th St, Philadelphia, PA 19104, USA",Xiaofei Li
10.1016/j.cell.2020.09.058,Hajishengallis G,George,Hajishengallis,β-Glucan,33125892,"Department of Basic and Translational Sciences, Penn Dental Medicine, University of Pennsylvania, Philadelphia, PA, 19104, USA.",University of Pennsylvania,"240 S 40th St, Philadelphia, PA 19104, USA",George Hajishengallis
10.4049/jimmunol.2100107,Stothers CL,Cody L.,Stothers,β-Glucan,34740960,"Department of Pathology, Microbiology and Immunology, Vanderbilt University Medical Center, Nashville, TN; cody.l.stothers@vanderbilt.edu.",Vanderbilt University Medical Center,"1161 Medical Center Dr, Nashville, TN 37240, USA",Cody L. Stothers
10.4049/jimmunol.2100107,Burelbach KR,Katherine R.,Burelbach,β-Glucan,34740960,"Department of Anesthesiology, Vanderbilt University Medical Center, Nashville, TN; and.",Vanderbilt University Medical Center,"1211 Medical Center Drive, Nashville, TN 37232, USA",Katherine R. Burelbach
10.4049/jimmunol.2100107,Owen AM,Allison M.,Owen,β-Glucan,34740960,"Department of Anesthesiology, Vanderbilt University Medical Center, Nashville, TN; and.",Vanderbilt University Medical Center,"1211 Medical Center Drive, Nashville, TN 37232, USA",Allison M. Owen
10.4049/jimmunol.2100107,Patil NK,Naeem K.,Patil,β-Glucan,34740960,"Department of Anesthesiology, Vanderbilt University Medical Center, Nashville, TN; and.",Vanderbilt University Medical Center,"1211 Medical Center Drive, Nashville, TN 37232, USA",Naeem K. Patil
10.4049/jimmunol.2100107,McBride MA,Margaret A.,McBride,β-Glucan,34740960,"Department of Pathology, Microbiology and Immunology, Vanderbilt University Medical Center, Nashville, TN.",Vanderbilt University Medical Center,"1161 Medical Center Dr, Nashville, TN 37240, USA",Margaret A. McBride
10.4049/jimmunol.2100107,Bohannon JK,Julia K.,Bohannon,β-Glucan,34740960,"Department of Anesthesiology, Vanderbilt University Medical Center, Nashville, TN; and.",Vanderbilt University Medical Center,"1211 Medical Center Drive, Nashville, TN 37232, USA",Julia K. Bohannon
10.4049/jimmunol.2100107,Luan L,Liming,Luan,β-Glucan,34740960,"Department of Anesthesiology, Vanderbilt University Medical Center, Nashville, TN; and.",Vanderbilt University Medical Center,"1211 Medical Center Drive, Nashville, TN 37232, USA",Liming Luan
10.4049/jimmunol.2100107,Hernandez A,Antonio,Hernandez,β-Glucan,34740960,"Department of Anesthesiology, Vanderbilt University Medical Center, Nashville, TN; and.",Vanderbilt University Medical Center,"1211 Medical Center Drive, Nashville, TN 37232, USA",Antonio Hernandez
10.4049/jimmunol.2100107,Patil TK,Tazeen K.,Patil,β-Glucan,34740960,"Department of Anesthesiology, Vanderbilt University Medical Center, Nashville, TN; and.",Vanderbilt University Medical Center,"1211 Medical Center Drive, Nashville, TN 37232, USA",Tazeen K. Patil
10.4049/jimmunol.2100107,Williams DL,David L.,Williams,β-Glucan,34740960,"Center for Inflammation, Infectious Disease and Immunity, Department of Surgery, James H. Quillen College of Medicine, East Tennessee State University, Johnson City, TN.",East Tennessee State University,"1276 Gilbreath Dr, Johnson City, TN 37614, USA",David L. Williams
10.4049/jimmunol.2100107,Sherwood ER,Edward R.,Sherwood,β-Glucan,34740960,"Department of Anesthesiology, Vanderbilt University Medical Center, Nashville, TN; and.",Vanderbilt University Medical Center,"1211 Medical Center Drive, Nashville, TN 37232, USA",Edward R. Sherwood
10.1016/j.tcsw.2021.100061,Lowman DW,Douglas W.,Lowman,β-Glucan,34765834,"Center of Excellence in Inflammation, Infectious Disease and Immunity, PO Box 70442, East Tennessee State University, Johnson City, TN, USA.",East Tennessee State University,"615 N State of Franklin Rd, Johnson City, TN 37604, USA",Douglas W. Lowman
10.1016/j.tcsw.2021.100061,Ma Z,Zuchao,Ma,β-Glucan,34765834,"Center of Excellence in Inflammation, Infectious Disease and Immunity, PO Box 70442, East Tennessee State University, Johnson City, TN, USA.",East Tennessee State University,"615 N State of Franklin Rd, Johnson City, TN 37604, USA",Zuchao Ma
10.1016/j.tcsw.2021.100061,Kruppa MD,Michael D.,Kruppa,β-Glucan,34765834,"Department of Biomedical Sciences, Quillen College of Medicine, East Tennessee State University, Johnson City, TN, USA.",East Tennessee State University,"178 Maple Ave, Mountain Home, TN 37684, USA",Michael D. Kruppa
10.1016/j.tcsw.2021.100061,Rustchenko E,Elena,Rustchenko,β-Glucan,34765834,"Department of Biochemistry and Biophysics, University of Rochester Medical Center, Rochester, NY, USA.",University of Rochester Medical Center,"601 Elmwood Ave, Rochester, NY 14642, USA",Elena Rustchenko
10.1016/j.tcsw.2021.100061,Williams DL,David L.,Williams,β-Glucan,34765834,"Center of Excellence in Inflammation, Infectious Disease and Immunity, PO Box 70442, East Tennessee State University, Johnson City, TN, USA.",East Tennessee State University,"615 N State of Franklin Rd, Johnson City, TN 37604, USA",David L. Williams
10.1016/j.foodchem.2020.127668,Liu K,Keshun,Liu,β-Glucan,32758805,"Grain Chemistry and Utilization Laboratory, National Small Grains and Potato Germplasm Research Unit, U.S. Dept. of Agriculture, Agricultural Research Service, 1691 S. 2700 W, Aberdeen, ID 83210, USA. Electronic address: Keshun.liu@usda.gov.",Grain Chemistry and Utilization Laboratory,"1691 S 2700 W, Aberdeen, ID 83210, USA",Keshun Liu
10.1016/j.foodchem.2020.127668,Wise ML,Mitchell L.,Wise,β-Glucan,32758805,"Retired, formerly with Cereal Crops Research, U.S Dept. of Agriculture, Agricultural Research Service, 502 Walnut St, Madison, WI 53726, USA.",Unparsed,"502 Walnut St, Madison, WI 53726, USA",Mitchell L. Wise
10.1080/10408398.2023.2217727,Narbad A,Arjan,Narbad,β-Glucan,37272431,"Gut Health and Microbiome Institute Strategic Programme, Quadram Institute Bioscience, Norwich, UK.",Gut Health and Microbiome Institute Strategic Programme,"University of California San Diego, Atkinson Hall, 9500 Gilman Dr, La Jolla, CA 92093, USA",Arjan Narbad
10.3390/pharmaceutics15041313,Kommineni N,Nagavendra,Kommineni,Chitin,37111795,"Center for Biomedical Research, Population Council, New York, NY 10065, USA.",Unparsed,"1230 York Ave, New York, NY 10065, USA",Nagavendra Kommineni
10.1016/j.pestbp.2019.08.002,Cooper AMW,Anastasia M.W.,Cooper,Chitin,31685194,"Department of Entomology, Kansas State University, Manhattan, KS 66506, USA.",Kansas State University,"123 W. Waters Hall, 1603 Old Claflin Place, Manhattan, KS 66506-4004, USA",Anastasia M.W. Cooper
10.1016/j.pestbp.2019.08.002,Yu Z,Zhitao,Yu,Chitin,31685194,"Department of Entomology, Kansas State University, Manhattan, KS 66506, USA.",Kansas State University,"123 W. Waters Hall, 1603 Old Claflin Place, Manhattan, KS 66506-4004, USA",Zhitao Yu
10.1016/j.pestbp.2019.08.002,Silver K,Kristopher,Silver,Chitin,31685194,"Department of Entomology, Kansas State University, Manhattan, KS 66506, USA.",Kansas State University,"123 W. Waters Hall, 1603 Old Claflin Place, Manhattan, KS 66506-4004, USA",Kristopher Silver
10.1016/j.pestbp.2019.08.002,Zhu KY,Kun Yan,Zhu,Chitin,31685194,"Department of Entomology, Kansas State University, Manhattan, KS 66506, USA. Electronic address: kzhu@ksu.edu.",Kansas State University,"123 W. Waters Hall, 1603 Old Claflin Place, Manhattan, KS 66506-4004, USA",Kun Yan Zhu
10.3389/fimmu.2019.01057,Amarsaikhan N,Nansalmaa,Amarsaikhan,Chitin,31134096,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA",Nansalmaa Amarsaikhan
10.3389/fimmu.2019.01057,Stolz DJ,Dylan J.,Stolz,Chitin,31134096,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA",Dylan J. Stolz
10.3389/fimmu.2019.01057,Wilcox A,Amber,Wilcox,Chitin,31134096,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA",Amber Wilcox
10.3389/fimmu.2019.01057,Sands EM,Ethan M.,Sands,Chitin,31134096,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA",Ethan M. Sands
10.3389/fimmu.2019.01057,Tsoggerel A,Angar,Tsoggerel,Chitin,31134096,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA",Angar Tsoggerel
10.3389/fimmu.2019.01057,Gravely H,Haley,Gravely,Chitin,31134096,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA",Haley Gravely
10.3389/fimmu.2019.01057,Templeton SP,Steven P.,Templeton,Chitin,31134096,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA",Steven P. Templeton
10.3791/62301,Berrington B,Blaine,Berrington,Chitin,33720135,"Applied Surface Science Laboratory, Montana Technological University; Department of Metallurgy and Materials Science, Montana Technological University.",Montana Technological University; Department of Metallurgy and Materials Science,"1300 W Park St, Butte, MT 59701, USA",Blaine Berrington
10.3791/62301,Alley K,Katelyn,Alley,Chitin,33720135,"Applied Surface Science Laboratory, Montana Technological University; Department of Chemistry and Geochemistry, Montana Technological University.",Montana Technological University; Department of Chemistry and Geochemistry,"Chemistry Building, 32 Campus Dr, Missoula, MT 59812, USA",Katelyn Alley
10.3791/62301,Bosch K,Kristopher,Bosch,Chitin,33720135,"Applied Surface Science Laboratory, Montana Technological University; Department of Environmental Engineering, Montana Technological University.",Montana Technological University; Department of Environmental Engineering,"1300 W Park St, Butte, MT 59701, USA",Kristopher Bosch
10.3791/62301,Thomas K,Kelli,Thomas,Chitin,33720135,"Applied Surface Science Laboratory, Montana Technological University; Department of Metallurgy and Materials Science, Montana Technological University.",Montana Technological University; Department of Metallurgy and Materials Science,"1300 W Park St, Butte, MT 59701, USA",Kelli Thomas
10.3791/62301,Hailer K,Katie,Hailer,Chitin,33720135,"Department of Chemistry and Geochemistry, Montana Technological University.",Montana Technological University.,"1300 W Park St, Butte, MT 59701, USA",Katie Hailer
10.3791/62301,Prieto-Centurion D,Dario,Prieto-Centurion,Chitin,33720135,"Applied Surface Science Laboratory, Montana Technological University; Department of Mechanical Engineering, Montana Technological University; dprieto@mtech.edu.",Montana Technological University; Department of Mechanical Engineering,"1300 W Park St, Butte, MT 59701, USA",Dario Prieto-Centurion
10.3389/fpls.2022.832502,Hao G,Guixia,Hao,Chitin,35222488,"USDA, Agricultural Research Service, National Center for Agricultural Utilization Research, Mycotoxin Prevention and Applied Microbiology Research Unit, N. University St., Peoria, IL, United States.",N. University St.,"1815 N University St, Peoria, IL 61604, USA",Guixia Hao
10.3389/fpls.2022.832502,Tiley H,Helene,Tiley,Chitin,35222488,"USDA, Agricultural Research Service, National Center for Agricultural Utilization Research, Mycotoxin Prevention and Applied Microbiology Research Unit, N. University St., Peoria, IL, United States.",N. University St.,"1815 N University St, Peoria, IL 61604, USA",Helene Tiley
10.3389/fpls.2022.832502,McCormick S,Susan,McCormick,Chitin,35222488,"USDA, Agricultural Research Service, National Center for Agricultural Utilization Research, Mycotoxin Prevention and Applied Microbiology Research Unit, N. University St., Peoria, IL, United States.",N. University St.,"1815 N University St, Peoria, IL 61604, USA",Susan McCormick
10.1371/journal.pone.0282347,Bhattacharya S,Shreya,Bhattacharya,Chitin,36888604,"Department of Biology, Indiana State University, Terre Haute, Indiana, United States of America.",Indiana State University,"1001 E 3rd St, Bloomington, IN 47405, USA",Shreya Bhattacharya
10.1371/journal.pone.0282347,Maupin AJ,Alec Jacob,Maupin,Chitin,36888604,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, Indiana, United States of America.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA",Alec Jacob Maupin
10.1371/journal.pone.0282347,Templeton SP,Steven P.,Templeton,Chitin,36888604,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, Indiana, United States of America.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA",Steven P. Templeton
10.4155/fmc-2018-0465,Hasim S,Sahar,Hasim,Mannoprotein,30994368,"Department of Entomology & Plant Pathology, Auburn University, Auburn, AL 36849, USA.",Auburn University,"301 Funchess Hall, Auburn Univ, AL 36849, USA",Sahar Hasim
10.4155/fmc-2018-0465,Coleman JJ,Jeffrey J,Coleman,Mannoprotein,30994368,"Department of Entomology & Plant Pathology, Auburn University, Auburn, AL 36849, USA.",Auburn University,"301 Funchess Hall, Auburn Univ, AL 36849, USA",Jeffrey J Coleman
10.3390/biom9090466,Curtin C,Chris,Curtin,Mannoprotein,31505886,"Department of Food Science and Technology, Oregon State University, 232B Wiegand Hall, Corvallis, OR 97331, USA. christopher.curtin@oregonstate.edu.",Oregon State University,"100 Wiegand Hall, 3051 SW Campus Way, Corvallis, OR 97331, USA",Chris Curtin
10.1016/j.biomaterials.2022.121379,Kwak S,Suryang,Kwak,Mannoprotein,35078005,"Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL, USA, 61801; Department of Food Science and Human Nutrition, University of Illinois at Urbana-Champaign, IL, 61801, USA. Electronic address: srkwak84@gmail.com.",University of Illinois at Urbana-Champaign,"1206 W Gregory Dr, Urbana, IL 61801, USA",Suryang Kwak
