keyword,pubmed_id,doi,author_name,affiliation,institute,address
Lyticase,37967289,10.1021/acs.biomac.3c01143,Wang K,"Beijing Laboratory of Biomedical Materials, Beijing University of Chemical Technology, Beijing 100029, China.",Beijing University of Chemical Technology,"Chaoyang, China, 100013"
Lyticase,37967289,10.1021/acs.biomac.3c01143,Zhao C,"Key Laboratory of Biomedical Materials of Natural Macromolecules, Ministry of Education Beijing, Beijing University of Chemical Technology, Beijing 100029, China.",Beijing University of Chemical Technology,"Chaoyang, China, 100013"
Lyticase,37967289,10.1021/acs.biomac.3c01143,Ma Y,"Key Laboratory of Carbon Fiber and Functional Polymers Ministry of Education, Beijing University of Chemical Technology, Beijing 100029, China.",Beijing University of Chemical Technology,"Chaoyang, China, 100013"
Lyticase,37967289,10.1021/acs.biomac.3c01143,Yang W,"Key Laboratory of Carbon Fiber and Functional Polymers Ministry of Education, Beijing University of Chemical Technology, Beijing 100029, China.",Beijing University of Chemical Technology,"Chaoyang, China, 100013"
Glucanase,33247920,10.1093/jxb/eraa560,Arai N,"Major in Integrative Bioscience and Biomedical Engineering, Graduate School of Science and Engineering, Waseda University, Shinjuku-ku, Tokyo, Japan.",Waseda University,"3-chōme-4-4-1 Ōkubo, Shinjuku City, Tokyo 169-8555, Japan"
Glucanase,33247920,10.1093/jxb/eraa560,Ohno Y,"Major in Integrative Bioscience and Biomedical Engineering, Graduate School of Science and Engineering, Waseda University, Shinjuku-ku, Tokyo, Japan.",Waseda University,"3-chōme-4-4-1 Ōkubo, Shinjuku City, Tokyo 169-8555, Japan"
Glucanase,33247920,10.1093/jxb/eraa560,Jumyo S,"Major in Integrative Bioscience and Biomedical Engineering, Graduate School of Science and Engineering, Waseda University, Shinjuku-ku, Tokyo, Japan.",Waseda University,"3-chōme-4-4-1 Ōkubo, Shinjuku City, Tokyo 169-8555, Japan"
Glucanase,33247920,10.1093/jxb/eraa560,Hamaji Y,"Department of Biology, Faculty of Education and Integrated Arts and Sciences, Waseda University, Shinjuku-ku, Tokyo, Japan.",Waseda University,"3-chōme-4-1 Ōkubo, Shinjuku City, Tokyo 169-0072, Japan"
Glucanase,33247920,10.1093/jxb/eraa560,Ohyama T,"Department of Biology, Faculty of Education and Integrated Arts and Sciences, Waseda University, Shinjuku-ku, Tokyo, Japan.",Waseda University,"3-chōme-4-1 Ōkubo, Shinjuku City, Tokyo 169-0072, Japan"
Glucanase,34125212,10.1093/jas/skab190,Duarte ME,"Department of Animal Science, North Carolina State University, Raleigh, NC 27695, USA.",North Carolina State University,"Polk Hall, 120 W Broughton Dr, Raleigh, NC 27607, USA"
Glucanase,34125212,10.1093/jas/skab190,Sparks C,"Huvepharma, Inc., Peachtree City, GA, 30269, USA.",Unparsed,"525 Westpark Dr, Peachtree City, GA 30269, USA"
Glucanase,34125212,10.1093/jas/skab190,Kim SW,"Department of Animal Science, North Carolina State University, Raleigh, NC 27695, USA.",North Carolina State University,"Polk Hall, 120 W Broughton Dr, Raleigh, NC 27607, USA"
Glucanase,27216084,10.1111/mpp.12431,Mestre P,"SVQV, INRA, Université de Strasbourg, Colmar, F-68000, France.",Université de Strasbourg,"4 Rue Blaise Pascal, 67081 Strasbourg, France"
Glucanase,27216084,10.1111/mpp.12431,Arista G,"SVQV, INRA, Université de Strasbourg, Colmar, F-68000, France.",Université de Strasbourg,"4 Rue Blaise Pascal, 67081 Strasbourg, France"
Glucanase,27216084,10.1111/mpp.12431,Piron MC,"SVQV, INRA, Université de Strasbourg, Colmar, F-68000, France.",Université de Strasbourg,"4 Rue Blaise Pascal, 67081 Strasbourg, France"
Glucanase,27216084,10.1111/mpp.12431,Rustenholz C,"SVQV, INRA, Université de Strasbourg, Colmar, F-68000, France.",Université de Strasbourg,"4 Rue Blaise Pascal, 67081 Strasbourg, France"
Glucanase,27216084,10.1111/mpp.12431,Ritzenthaler C,"Institut de Biologie Moléculaire des Plantes du CNRS, Université de Strasbourg, 12 rue du Général Zimmer, Strasbourg, 67084, France.",Université de Strasbourg,"4 Rue Blaise Pascal, 67081 Strasbourg, France"
Glucanase,27216084,10.1111/mpp.12431,Merdinoglu D,"SVQV, INRA, Université de Strasbourg, Colmar, F-68000, France.",Université de Strasbourg,"4 Rue Blaise Pascal, 67081 Strasbourg, France"
Glucanase,27216084,10.1111/mpp.12431,Chich JF,"SVQV, INRA, Université de Strasbourg, Colmar, F-68000, France.",Université de Strasbourg,"4 Rue Blaise Pascal, 67081 Strasbourg, France"
Glucanase,36169328,10.1128/aem.01274-22,Adams MWW,"Department of Biochemistry and Molecular Biology, University of Georgia, Athens, Georgia, USA.",University of Georgia,"Life Sciences Bldg, B122, Athens, GA 30602, USA"
Glucanase,37236039,10.1016/j.psj.2023.102768,Anderson AG,"Department of Animal Sciences, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA.",University of Illinois at Urbana-Champaign,"1207 W Gregory Dr, Urbana, IL 61801, USA"
Glucanase,37236039,10.1016/j.psj.2023.102768,Bedford MR,"AB Vista, Marlborough, United Kingdom.",Unparsed,"Woodstock Ct, Marlborough SN8 4AN, UK"
Glucanase,37236039,10.1016/j.psj.2023.102768,Parsons CM,"Department of Animal Sciences, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA. Electronic address: poultry@illinois.edu.",University of Illinois at Urbana-Champaign,"Champaign, IL, USA"
Glucanase,36800030,10.1007/s00253-023-12416-4,Hamouda HI,"Processes Design and Development Department, Egyptian Petroleum Research Institute, Nasr City, Cairo, 11727, Egypt.",Egyptian Petroleum Research Institute,"1 Ahmed El-Zomor, Al Manteqah Ath Thamenah, Nasr City, Cairo Governorate 4441312, Egypt"
Glucanase,36800030,10.1007/s00253-023-12416-4,Fan YX,"Qingdao C1 Refinery Engineering Research Center, Qingdao Institute of Bioenergy and Bioprocess Technology, Chinese Academy of Sciences, Qingdao, 266101, China.",Qingdao Institute of Bioenergy and Bioprocess Technology,"5F4P+4V9, Xin Yuan Lu, Lao Shan Qu, Qing Dao Shi, Shan Dong Sheng, China, 266104"
Glucanase,36800030,10.1007/s00253-023-12416-4,Abdalla M,"Qingdao C1 Refinery Engineering Research Center, Qingdao Institute of Bioenergy and Bioprocess Technology, Chinese Academy of Sciences, Qingdao, 266101, China.",Qingdao Institute of Bioenergy and Bioprocess Technology,"5F4P+4V9, Xin Yuan Lu, Lao Shan Qu, Qing Dao Shi, Shan Dong Sheng, China, 266104"
Glucanase,36800030,10.1007/s00253-023-12416-4,Su H,"Qingdao C1 Refinery Engineering Research Center, Qingdao Institute of Bioenergy and Bioprocess Technology, Chinese Academy of Sciences, Qingdao, 266101, China.",Qingdao Institute of Bioenergy and Bioprocess Technology,"5F4P+4V9, Xin Yuan Lu, Lao Shan Qu, Qing Dao Shi, Shan Dong Sheng, China, 266104"
Glucanase,36800030,10.1007/s00253-023-12416-4,Lu M,"Shandong Energy Institute, Qingdao, 266101, China. lvming@qibebt.ac.cn.",Shandong Energy Institute,"JFQ9+5PV, Zhangqiu District, Jinan, Shandong, China, 250215"
Glucanase,36800030,10.1007/s00253-023-12416-4,Li FL,"Shandong Energy Institute, Qingdao, 266101, China. lifl@qibebt.ac.cn.",Shandong Energy Institute,"5F4P+4V9, Xin Yuan Lu, Lao Shan Qu, Qing Dao Shi, Shan Dong Sheng, China, 266104"
Glucanase,36847914,10.1007/s11274-023-03550-2,Jin X,"Institute of Dairy Science, College of Animal Sciences, Zhejiang University, Hangzhou, 310058, China.",Zhejiang University,"866 Yu Hang Tang Lu, Xi Hu Qu, Hang Zhou Shi, Zhe Jiang Sheng, China, 310027"
Glucanase,36847914,10.1007/s11274-023-03550-2,Wang JK,"Institute of Dairy Science, College of Animal Sciences, Zhejiang University, Hangzhou, 310058, China.",Zhejiang University,"866 Yu Hang Tang Lu, Xi Hu Qu, Hang Zhou Shi, Zhe Jiang Sheng, China, 310027"
Glucanase,36847914,10.1007/s11274-023-03550-2,Wang Q,"Institute of Dairy Science, College of Animal Sciences, Zhejiang University, Hangzhou, 310058, China. Emirate14@zju.edu.cn.",Zhejiang University,"866 Yu Hang Tang Lu, Xi Hu Qu, Hang Zhou Shi, Zhe Jiang Sheng, China, 310027"
Glucanase,37221623,10.1186/s13068-023-02332-0,Qin X,"State Key Laboratory of Animal Nutrition, Institute of Animal Science, Chinese Academy of Agricultural Sciences, Beijing, China.",Institute of Animal Science,"China, Bei Jing Shi, Chao Yang Qu, Pan Jia Yuan Dong Lu, 潘家园南里5号 邮政编码: 100164"
Glucanase,37221623,10.1186/s13068-023-02332-0,Yang K,"State Key Laboratory of Animal Nutrition, Institute of Animal Science, Chinese Academy of Agricultural Sciences, Beijing, China.",Institute of Animal Science,"China, Bei Jing Shi, Chao Yang Qu, Pan Jia Yuan Dong Lu, 潘家园南里5号 邮政编码: 100164"
Glucanase,37221623,10.1186/s13068-023-02332-0,Zou J,"State Key Laboratory of Animal Nutrition, Institute of Animal Science, Chinese Academy of Agricultural Sciences, Beijing, China.",Institute of Animal Science,"China, Bei Jing Shi, Chao Yang Qu, Pan Jia Yuan Dong Lu, 潘家园南里5号 邮政编码: 100164"
Glucanase,37221623,10.1186/s13068-023-02332-0,Wang X,"State Key Laboratory of Animal Nutrition, Institute of Animal Science, Chinese Academy of Agricultural Sciences, Beijing, China.",Institute of Animal Science,"China, Bei Jing Shi, Chao Yang Qu, Pan Jia Yuan Dong Lu, 潘家园南里5号 邮政编码: 100164"
Glucanase,37221623,10.1186/s13068-023-02332-0,Tu T,"State Key Laboratory of Animal Nutrition, Institute of Animal Science, Chinese Academy of Agricultural Sciences, Beijing, China.",Institute of Animal Science,"China, Bei Jing Shi, Chao Yang Qu, Pan Jia Yuan Dong Lu, 潘家园南里5号 邮政编码: 100164"
Glucanase,37221623,10.1186/s13068-023-02332-0,Wang Y,"State Key Laboratory of Animal Nutrition, Institute of Animal Science, Chinese Academy of Agricultural Sciences, Beijing, China.",Institute of Animal Science,"China, Bei Jing Shi, Chao Yang Qu, Pan Jia Yuan Dong Lu, 潘家园南里5号 邮政编码: 100164"
Glucanase,37221623,10.1186/s13068-023-02332-0,Su X,"State Key Laboratory of Animal Nutrition, Institute of Animal Science, Chinese Academy of Agricultural Sciences, Beijing, China.",Institute of Animal Science,"China, Bei Jing Shi, Chao Yang Qu, Pan Jia Yuan Dong Lu, 潘家园南里5号 邮政编码: 100164"
Glucanase,37221623,10.1186/s13068-023-02332-0,Yao B,"State Key Laboratory of Animal Nutrition, Institute of Animal Science, Chinese Academy of Agricultural Sciences, Beijing, China.",Institute of Animal Science,"China, Bei Jing Shi, Chao Yang Qu, Pan Jia Yuan Dong Lu, 潘家园南里5号 邮政编码: 100164"
Glucanase,37221623,10.1186/s13068-023-02332-0,Huang H,"State Key Laboratory of Animal Nutrition, Institute of Animal Science, Chinese Academy of Agricultural Sciences, Beijing, China. huanghuoqing@caas.cn.",Institute of Animal Science,"52 San Li He Lu, Xi Cheng Qu, Bei Jing Shi, China, 100045"
Glucanase,37221623,10.1186/s13068-023-02332-0,Luo H,"State Key Laboratory of Animal Nutrition, Institute of Animal Science, Chinese Academy of Agricultural Sciences, Beijing, China. luohuiying@caas.cn.",Institute of Animal Science,"52 San Li He Lu, Xi Cheng Qu, Bei Jing Shi, China, 100045"
Glucanase,37679340,10.1038/s41467-023-41175-z,Liu H,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,10.1038/s41467-023-41175-z,Lu X,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,10.1038/s41467-023-41175-z,Li M,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,10.1038/s41467-023-41175-z,Lun Z,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,10.1038/s41467-023-41175-z,Yan X,"The Sainsbury Laboratory, University of East Anglia, Norwich Research Park, Norwich, NR4 7UH, UK.",University of East Anglia,"Research Park, Norwich NR4 7TJ, UK"
Glucanase,37679340,10.1038/s41467-023-41175-z,Yin C,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,10.1038/s41467-023-41175-z,Yuan G,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,10.1038/s41467-023-41175-z,Wang X,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,10.1038/s41467-023-41175-z,Liu N,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,10.1038/s41467-023-41175-z,Liu D,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,10.1038/s41467-023-41175-z,Wu M,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,10.1038/s41467-023-41175-z,Luo Z,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,10.1038/s41467-023-41175-z,Zhang Y,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,10.1038/s41467-023-41175-z,Bhadauria V,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,10.1038/s41467-023-41175-z,Yang J,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,10.1038/s41467-023-41175-z,Talbot NJ,"The Sainsbury Laboratory, University of East Anglia, Norwich Research Park, Norwich, NR4 7UH, UK.",University of East Anglia,"Research Park, Norwich NR4 7TJ, UK"
Glucanase,37679340,10.1038/s41467-023-41175-z,Peng YL,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China. pengyl@cau.edu.cn.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37556475,10.1371/journal.ppat.1011578,Wang H,"Key Laboratory of Entomology and Pest Control Engineering, Academy of Agricultural Sciences, Southwest University, Chongqing, People's Republic of China.",Southwest University,"China, Chong Qing Shi, Sha Ping Ba Qu, Song Lin Lu, 沙坪坝正街174号 邮政编码: 400044"
Glucanase,37556475,10.1371/journal.ppat.1011578,Lu Z,"Key Laboratory of Entomology and Pest Control Engineering, Academy of Agricultural Sciences, Southwest University, Chongqing, People's Republic of China.",Southwest University,"China, Chong Qing Shi, Sha Ping Ba Qu, Song Lin Lu, 沙坪坝正街174号 邮政编码: 400044"
Glucanase,37556475,10.1371/journal.ppat.1011578,Keyhani NO,"Department of Biological Sciences, University of Illinois, Chicago, Illinois, United States of America.",University of Illinois,"845 W Taylor St, Chicago, IL 60607, USA"
Glucanase,37556475,10.1371/journal.ppat.1011578,Deng J,"Key Laboratory of Entomology and Pest Control Engineering, Academy of Agricultural Sciences, Southwest University, Chongqing, People's Republic of China.",Southwest University,"China, Chong Qing Shi, Sha Ping Ba Qu, Song Lin Lu, 沙坪坝正街174号 邮政编码: 400044"
Glucanase,37556475,10.1371/journal.ppat.1011578,Zhao X,"Key Laboratory of Entomology and Pest Control Engineering, Academy of Agricultural Sciences, Southwest University, Chongqing, People's Republic of China.",Southwest University,"China, Chong Qing Shi, Sha Ping Ba Qu, Song Lin Lu, 沙坪坝正街174号 邮政编码: 400044"
