keyword,pubmedId,articleTitle,author_name,affiliation,institute,address
Glucosaminidase,33995318,Exploring Trait Trade-Offs for Fungal Decomposers in a Southern California Grassland,Alster CJ,"Ecology and Evolutionary Biology, University of California Irvine, Irvine, CA, United States.",University of California Irvine,"321 Steinhaus Hall, Irvine, CA 92697, USA"
Glucosaminidase,33995318,Exploring Trait Trade-Offs for Fungal Decomposers in a Southern California Grassland,Allison SD,"Department of Earth System Science, University of California Irvine, Irvine, CA, United States.",University of California Irvine,"3200 Croul Hall St, Irvine, CA 92697, USA"
Glucosaminidase,33995318,Exploring Trait Trade-Offs for Fungal Decomposers in a Southern California Grassland,Glassman SI,"Department of Microbiology and Plant Pathology, University of California, Riverside, CA, United States.",University of California,"Riverside, CA 92507, USA"
Glucosaminidase,33995318,Exploring Trait Trade-Offs for Fungal Decomposers in a Southern California Grassland,Martiny AC,"Department of Earth System Science, University of California Irvine, Irvine, CA, United States.",University of California Irvine,"3200 Croul Hall St, Irvine, CA 92697, USA"
Glucosaminidase,33995318,Exploring Trait Trade-Offs for Fungal Decomposers in a Southern California Grassland,Treseder KK,"Ecology and Evolutionary Biology, University of California Irvine, Irvine, CA, United States.",University of California Irvine,"321 Steinhaus Hall, Irvine, CA 92697, USA"
Glucosaminidase,34596381,StaphAIR: A Label-Free Antigen Microarray Approach to Detecting Anti-,Klose AM,"Department of Dermatology, University of Rochester, Rochester, New York 14627, United States.",University of Rochester,"40 Celebration Dr, Rochester, NY 14620, USA"
Glucosaminidase,34596381,StaphAIR: A Label-Free Antigen Microarray Approach to Detecting Anti-,Daiss JL,"Department of Orthopaedics, Center for Musculoskeletal Research, University of Rochester, Rochester, New York 14627, United States.",University of Rochester,"601 Elmwood Ave, Rochester, NY 14642, USA"
Glucosaminidase,34596381,StaphAIR: A Label-Free Antigen Microarray Approach to Detecting Anti-,Ho L,"Department of Biomedical Engineering, University of Rochester, Rochester, New York 14627, United States.",University of Rochester,"601 Elmwood Ave, Rochester, NY 14642, USA"
Glucosaminidase,34596381,StaphAIR: A Label-Free Antigen Microarray Approach to Detecting Anti-,Beck CA,"Department of Biostatistics and Computational Biology, University of Rochester, Rochester, New York 14627, United States.",University of Rochester,"Crittenden Blvd, Rochester, NY 14642, USA"
Glucosaminidase,34596381,StaphAIR: A Label-Free Antigen Microarray Approach to Detecting Anti-,Striemer CC,"Adarza BioSystems, Inc., St. Louis, Missouri 63146, United States.",Unparsed,"2184 Welsch Industrial Ct, St. Louis, MO 63146, USA"
Glucosaminidase,34596381,StaphAIR: A Label-Free Antigen Microarray Approach to Detecting Anti-,Muthukrishnan G,"Department of Orthopaedics, Center for Musculoskeletal Research, University of Rochester, Rochester, New York 14627, United States.",University of Rochester,"601 Elmwood Ave, Rochester, NY 14642, USA"
Glucosaminidase,34596381,StaphAIR: A Label-Free Antigen Microarray Approach to Detecting Anti-,Miller BL,"Department of Biomedical Engineering, University of Rochester, Rochester, New York 14627, United States.",University of Rochester,"601 Elmwood Ave, Rochester, NY 14642, USA"
Glucosaminidase,37631877,Polymeric Delivery Systems as a Potential Vaccine against Visceral Leishmaniasis: Formulation Development and Immunogenicity,Martins-Filho OA,"Laboratory of Diagnosis and Monitoring Biomarkers, René Rachou Research Center, Oswaldo Cruz Foundation, Belo Horizonte 30190-009, Brazil.",Laboratory of Diagnosis and Monitoring Biomarkers,"9381 Judicial Dr Suite 120, San Diego, CA 92121, USA"
β-Glucan,33125892,Innate Immune Training of Granulopoiesis Promotes Anti-tumor Activity,Li X,"Department of Basic and Translational Sciences, Penn Dental Medicine, University of Pennsylvania, Philadelphia, PA, 19104, USA.",University of Pennsylvania,"240 S 40th St, Philadelphia, PA 19104, USA"
β-Glucan,33125892,Innate Immune Training of Granulopoiesis Promotes Anti-tumor Activity,Hajishengallis G,"Department of Basic and Translational Sciences, Penn Dental Medicine, University of Pennsylvania, Philadelphia, PA, 19104, USA.",University of Pennsylvania,"240 S 40th St, Philadelphia, PA 19104, USA"
β-Glucan,34740960,β-Glucan Induces Distinct and Protective Innate Immune Memory in Differentiated Macrophages,Stothers CL,"Department of Pathology, Microbiology and Immunology, Vanderbilt University Medical Center, Nashville, TN; cody.l.stothers@vanderbilt.edu.",Vanderbilt University Medical Center,"1161 Medical Center Dr, Nashville, TN 37240, USA"
β-Glucan,34740960,β-Glucan Induces Distinct and Protective Innate Immune Memory in Differentiated Macrophages,Burelbach KR,"Department of Anesthesiology, Vanderbilt University Medical Center, Nashville, TN; and.",Vanderbilt University Medical Center,"Nashville, TN 37232, USA"
β-Glucan,34740960,β-Glucan Induces Distinct and Protective Innate Immune Memory in Differentiated Macrophages,Owen AM,"Department of Anesthesiology, Vanderbilt University Medical Center, Nashville, TN; and.",Vanderbilt University Medical Center,"Nashville, TN 37232, USA"
β-Glucan,34740960,β-Glucan Induces Distinct and Protective Innate Immune Memory in Differentiated Macrophages,Patil NK,"Department of Anesthesiology, Vanderbilt University Medical Center, Nashville, TN; and.",Vanderbilt University Medical Center,"Nashville, TN 37232, USA"
β-Glucan,34740960,β-Glucan Induces Distinct and Protective Innate Immune Memory in Differentiated Macrophages,McBride MA,"Department of Pathology, Microbiology and Immunology, Vanderbilt University Medical Center, Nashville, TN.",Vanderbilt University Medical Center,"1161 Medical Center Dr, Nashville, TN 37240, USA"
β-Glucan,34740960,β-Glucan Induces Distinct and Protective Innate Immune Memory in Differentiated Macrophages,Bohannon JK,"Department of Anesthesiology, Vanderbilt University Medical Center, Nashville, TN; and.",Vanderbilt University Medical Center,"Nashville, TN 37232, USA"
β-Glucan,34740960,β-Glucan Induces Distinct and Protective Innate Immune Memory in Differentiated Macrophages,Luan L,"Department of Anesthesiology, Vanderbilt University Medical Center, Nashville, TN; and.",Vanderbilt University Medical Center,"Nashville, TN 37232, USA"
β-Glucan,34740960,β-Glucan Induces Distinct and Protective Innate Immune Memory in Differentiated Macrophages,Hernandez A,"Department of Anesthesiology, Vanderbilt University Medical Center, Nashville, TN; and.",Vanderbilt University Medical Center,"Nashville, TN 37232, USA"
β-Glucan,34740960,β-Glucan Induces Distinct and Protective Innate Immune Memory in Differentiated Macrophages,Patil TK,"Department of Anesthesiology, Vanderbilt University Medical Center, Nashville, TN; and.",Vanderbilt University Medical Center,"Nashville, TN 37232, USA"
β-Glucan,34740960,β-Glucan Induces Distinct and Protective Innate Immune Memory in Differentiated Macrophages,Williams DL,"Center for Inflammation, Infectious Disease and Immunity, Department of Surgery, James H. Quillen College of Medicine, East Tennessee State University, Johnson City, TN.",East Tennessee State University,"1276 Gilbreath Dr, Johnson City, TN 37614, USA"
β-Glucan,34740960,β-Glucan Induces Distinct and Protective Innate Immune Memory in Differentiated Macrophages,Sherwood ER,"Department of Anesthesiology, Vanderbilt University Medical Center, Nashville, TN; and.",Vanderbilt University Medical Center,"Nashville, TN 37232, USA"
β-Glucan,34765834,Glucan and glycogen exist as a covalently linked macromolecular complex in the cell wall of ,Lowman DW,"Center of Excellence in Inflammation, Infectious Disease and Immunity, PO Box 70442, East Tennessee State University, Johnson City, TN, USA.",East Tennessee State University,"615 N State of Franklin Rd, Johnson City, TN 37604, USA"
β-Glucan,34765834,Glucan and glycogen exist as a covalently linked macromolecular complex in the cell wall of ,Ma Z,"Center of Excellence in Inflammation, Infectious Disease and Immunity, PO Box 70442, East Tennessee State University, Johnson City, TN, USA.",East Tennessee State University,"615 N State of Franklin Rd, Johnson City, TN 37604, USA"
β-Glucan,34765834,Glucan and glycogen exist as a covalently linked macromolecular complex in the cell wall of ,Kruppa MD,"Department of Biomedical Sciences, Quillen College of Medicine, East Tennessee State University, Johnson City, TN, USA.",East Tennessee State University,"178 Maple Ave, Mountain Home, TN 37684, USA"
β-Glucan,34765834,Glucan and glycogen exist as a covalently linked macromolecular complex in the cell wall of ,Rustchenko E,"Department of Biochemistry and Biophysics, University of Rochester Medical Center, Rochester, NY, USA.",University of Rochester Medical Center,"601 Elmwood Ave, Rochester, NY 14642, USA"
β-Glucan,34765834,Glucan and glycogen exist as a covalently linked macromolecular complex in the cell wall of ,Williams DL,"Center of Excellence in Inflammation, Infectious Disease and Immunity, PO Box 70442, East Tennessee State University, Johnson City, TN, USA.",East Tennessee State University,"615 N State of Franklin Rd, Johnson City, TN 37604, USA"
β-Glucan,32758805,Distributions of nutrients and avenanthramides within oat grain and effects on pearled kernel composition,Liu K,"Grain Chemistry and Utilization Laboratory, National Small Grains and Potato Germplasm Research Unit, U.S. Dept. of Agriculture, Agricultural Research Service, 1691 S. 2700 W, Aberdeen, ID 83210, USA. Electronic address: Keshun.liu@usda.gov.",Grain Chemistry and Utilization Laboratory,"1691 S 2700 W, Aberdeen, ID 83210, USA"
β-Glucan,32758805,Distributions of nutrients and avenanthramides within oat grain and effects on pearled kernel composition,Wise ML,"Retired, formerly with Cereal Crops Research, U.S Dept. of Agriculture, Agricultural Research Service, 502 Walnut St, Madison, WI 53726, USA.",Unparsed,"502 Walnut St, Madison, WI 53726, USA"
β-Glucan,37272431,"Interaction of beta-glucans with gut microbiota: Dietary origins, structures, degradation, metabolism, and beneficial function",Narbad A,"Gut Health and Microbiome Institute Strategic Programme, Quadram Institute Bioscience, Norwich, UK.",Gut Health and Microbiome Institute Strategic Programme,"University of California San Diego, Atkinson Hall, 9500 Gilman Dr, La Jolla, CA 92093, USA"
Chitin,37111795,Chitosan: A Potential Biopolymer in Drug Delivery and Biomedical Applications,Kommineni N,"Center for Biomedical Research, Population Council, New York, NY 10065, USA.",Unparsed,"1255 Amsterdam Ave, New York, NY 10027, USA"
Chitin,31685194,Progress and prospects of arthropod chitin pathways and structures as targets for pest management,Cooper AMW,"Department of Entomology, Kansas State University, Manhattan, KS 66506, USA.",Kansas State University,"Manhattan, KS 66502, USA"
Chitin,31685194,Progress and prospects of arthropod chitin pathways and structures as targets for pest management,Yu Z,"Department of Entomology, Kansas State University, Manhattan, KS 66506, USA.",Kansas State University,"Manhattan, KS 66502, USA"
Chitin,31685194,Progress and prospects of arthropod chitin pathways and structures as targets for pest management,Silver K,"Department of Entomology, Kansas State University, Manhattan, KS 66506, USA.",Kansas State University,"Manhattan, KS 66502, USA"
Chitin,31685194,Progress and prospects of arthropod chitin pathways and structures as targets for pest management,Zhu KY,"Department of Entomology, Kansas State University, Manhattan, KS 66506, USA. Electronic address: kzhu@ksu.edu.",Kansas State University,"Manhattan, KS 66502, USA"
Chitin,31134096,Reciprocal Inhibition of Adiponectin and Innate Lung Immune Responses to Chitin and ,Amarsaikhan N,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31134096,Reciprocal Inhibition of Adiponectin and Innate Lung Immune Responses to Chitin and ,Stolz DJ,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31134096,Reciprocal Inhibition of Adiponectin and Innate Lung Immune Responses to Chitin and ,Wilcox A,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31134096,Reciprocal Inhibition of Adiponectin and Innate Lung Immune Responses to Chitin and ,Sands EM,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31134096,Reciprocal Inhibition of Adiponectin and Innate Lung Immune Responses to Chitin and ,Tsoggerel A,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31134096,Reciprocal Inhibition of Adiponectin and Innate Lung Immune Responses to Chitin and ,Gravely H,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31134096,Reciprocal Inhibition of Adiponectin and Innate Lung Immune Responses to Chitin and ,Templeton SP,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
