keyword,pubmedId,author_name,affiliation,institute,address
β-Glucan,37272431,Duan H,"School of Food Science and Technology, Jiangnan University, Wuxi, Jiangsu, China.",Jiangnan University,"China, Jiang Su Sheng, Wu Xi Shi, Bin Hu Qu, 三江路F7J9+68W 邮政编码: 214082"
β-Glucan,37272431,Zhao J,"National Engineering Research Center for Functional Food, Jiangnan University, Wuxi, Jiangsu, China.",Jiangnan University,"China, Jiang Su Sheng, Wu Xi Shi, Bin Hu Qu, 横二路F79C+GV8 邮政编码: 214082"
β-Glucan,37272431,Zhang H,"National Engineering Research Center for Functional Food, Jiangnan University, Wuxi, Jiangsu, China.",Jiangnan University,"China, Jiang Su Sheng, Wu Xi Shi, Bin Hu Qu, 横二路F79C+GV8 邮政编码: 214082"
β-Glucan,37272431,Narbad A,"Gut Health and Microbiome Institute Strategic Programme, Quadram Institute Bioscience, Norwich, UK.",Gut Health and Microbiome Institute Strategic Programme,"University of California San Diego, Atkinson Hall, 9500 Gilman Dr, La Jolla, CA 92093, USA"
β-Glucan,37272431,Tian F,"International Joint Research Laboratory for Probiotics, Jiangnan University, Wuxi, Jiangsu, China.",Jiangnan University,"F7HG+RGJ, Li Hu Da Dao, Bin Hu Qu, Wu Xi Shi, Jiang Su Sheng, China, 214126"
β-Glucan,37272431,Zhai Q,"International Joint Research Laboratory for Probiotics, Jiangnan University, Wuxi, Jiangsu, China.",Jiangnan University,"F7HG+RGJ, Li Hu Da Dao, Bin Hu Qu, Wu Xi Shi, Jiang Su Sheng, China, 214126"
β-Glucan,37272431,Chen W,"National Engineering Research Center for Functional Food, Jiangnan University, Wuxi, Jiangsu, China.",Jiangnan University,"China, Jiang Su Sheng, Wu Xi Shi, Bin Hu Qu, 横二路F79C+GV8 邮政编码: 214082"
β-Glucan,37253778,Fernandez-Julia P,"Microbial Enzymology Lab, Department of Applied Sciences, Northumbria University, Newcastle Upon Tyne, NE1 8ST, Tyne & Wear, England, UK.",Northumbria University,"Albert St, Shieldfield, Newcastle upon Tyne NE2 1YE, UK"
β-Glucan,37253778,Black GW,"Microbial Enzymology Lab, Department of Applied Sciences, Northumbria University, Newcastle Upon Tyne, NE1 8ST, Tyne & Wear, England, UK.",Northumbria University,"Albert St, Shieldfield, Newcastle upon Tyne NE2 1YE, UK"
β-Glucan,37253778,Cheung W,"Microbial Enzymology Lab, Department of Applied Sciences, Northumbria University, Newcastle Upon Tyne, NE1 8ST, Tyne & Wear, England, UK.",Northumbria University,"Albert St, Shieldfield, Newcastle upon Tyne NE2 1YE, UK"
β-Glucan,37253778,Van Sinderen D,"School of Microbiology & APC Microbiome Ireland, University College Cork, Cork, Ireland.",University College Cork,"Biosciences Institute, Biosciences Research Institute, College Rd, University College, Cork, Ireland"
β-Glucan,37253778,Munoz-Munoz J,"Microbial Enzymology Lab, Department of Applied Sciences, Northumbria University, Newcastle Upon Tyne, NE1 8ST, Tyne & Wear, England, UK. jose.munoz@northumbria.ac.uk.",Northumbria University,"Albert St, Shieldfield, Newcastle upon Tyne NE2 1YE, UK"
β-Glucan,36949198,Hu X,"Department of Pathogen Biology, School of Basic Medicine, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China.",Huazhong University of Science and Technology,"China, Hu Bei Sheng, Wu Han Shi, Jiang An Qu, 三阳路 邮政编码: 430014"
β-Glucan,36949198,Yang P,"Department of Biochemistry and Molecular Biology, School of Basic Medicine, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China.",Huazhong University of Science and Technology,"1095 Jie Fang Da Dao, Qiao Kou Qu, Wu Han Shi, Hu Bei Sheng, China, 430032"
β-Glucan,36949198,Chai C,"Department of Biochemistry and Molecular Biology, School of Basic Medicine, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China.",Huazhong University of Science and Technology,"1095 Jie Fang Da Dao, Qiao Kou Qu, Wu Han Shi, Hu Bei Sheng, China, 430032"
β-Glucan,36949198,Liu J,"Department of Pathogen Biology, School of Basic Medicine, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China.",Huazhong University of Science and Technology,"China, Hu Bei Sheng, Wu Han Shi, Jiang An Qu, 三阳路 邮政编码: 430014"
β-Glucan,36949198,Sun H,"Department of Biochemistry and Molecular Biology, School of Basic Medicine, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China.",Huazhong University of Science and Technology,"1095 Jie Fang Da Dao, Qiao Kou Qu, Wu Han Shi, Hu Bei Sheng, China, 430032"
β-Glucan,36949198,Wu Y,"Department of Biochemistry and Molecular Biology, School of Basic Medicine, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China.",Huazhong University of Science and Technology,"1095 Jie Fang Da Dao, Qiao Kou Qu, Wu Han Shi, Hu Bei Sheng, China, 430032"
β-Glucan,36949198,Zhang M,"Greater Bay Biomedical Innocenter, Shenzhen Bay Laboratory, Shenzhen, China.",Shenzhen Bay Laboratory,"4018 Jin Tian Lu, 福田ＣＢＤ Fu Tian Qu, Shen Zhen Shi, Guang Dong Sheng, China, 518026"
β-Glucan,36949198,Zhang M,"Department of Pathogen Biology, School of Basic Medicine, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China. minzhang@hust.edu.cn.",Huazhong University of Science and Technology,"China, Hu Bei Sheng, Wu Han Shi, Hong Shan Qu, 西二路GC56+H6P 邮政编码: 430079"
β-Glucan,36949198,Liu X,"School of Life Sciences, Southern University of Science and Technology, Shenzhen, China. liuxt@sustech.edu.cn.",Southern University of Science and Technology,"China, Guang Dong Sheng, Shen Zhen Shi, Nan Shan Qu, 深大西路GWJM+WH3 邮政编码: 518056"
β-Glucan,36949198,Yu H,"Cell Architecture Research Center, Huazhong University of Science and Technology, Wuhan, China. hongjun_yu@hust.edu.cn.",Huazhong University of Science and Technology,"China, Hu Bei Sheng, Wu Han Shi, Hong Shan Qu, 珞喻路1037号 邮政编码: 430074"
β-Glucan,36355551,Casas-Arrojo V,"Departamento de Ecología, Facultad de Ciencias, Campus de Teatinos s/n, Universidad de Málaga, 29071 Málaga, Spain.",Universidad de Málaga,"Pl. de El Ejido, 2, Distrito Centro, 29013 Málaga, Spain"
β-Glucan,36355551,Arrojo Agudo MLÁ,"Departamento de Ecología, Facultad de Ciencias, Campus de Teatinos s/n, Universidad de Málaga, 29071 Málaga, Spain.",Universidad de Málaga,"Pl. de El Ejido, 2, Distrito Centro, 29013 Málaga, Spain"
β-Glucan,36355551,Cárdenas García C,"Servicios Centrales de Apoyo a la Investigación (SCAI), Campus de Teatinos s/n, Universidad de Málaga, 29071 Málaga, Spain.",Universidad de Málaga,"Blvr. Louis Pasteur, 33, Puerto de la Torre, 29010 Málaga, Spain"
β-Glucan,36355551,Carrillo P,"IBIMA (Biomedical Research Institute of Málaga), 29590 Málaga, Spain.",IBIMA (Biomedical Research Institute of Málaga),"C. Severo Ochoa, 35, Campanillas, 29590 Málaga, Spain"
β-Glucan,36355551,Pérez Manríquez C,"Unidad de Desarrollo Tecnológico, Universidad de Concepción, Concepción 4190000, Chile.",Universidad de Concepción,"Avenida Cordillera 2634 Parque Industrial Coronel Coronel, 4191996 Biobío, Coronel, Bío Bío, Chile"
β-Glucan,36355551,Martínez-Manzanares E,"Departamento de Microbiología, Facultad de Medicina, Campus de Teatinos s/n, Universidad de Málaga, 29071 Málaga, Spain.",Universidad de Málaga,"Pl. de El Ejido, 2, Distrito Centro, 29013 Málaga, Spain"
β-Glucan,36355551,Abdala Díaz RT,"Departamento de Ecología, Facultad de Ciencias, Campus de Teatinos s/n, Universidad de Málaga, 29071 Málaga, Spain.",Universidad de Málaga,"Pl. de El Ejido, 2, Distrito Centro, 29013 Málaga, Spain"
β-Glucan,36297292,Caldas LA,"Instituto de Ciências Ambientais, Químicas e Farmacêuticas, Universidade Federal de São Paulo, Diadema 09972-270, SP, Brazil.",Universidade Federal de São Paulo,"R. Prof. Artur Riedel, 275 - Eldorado, Diadema - SP, 09972-270, Brazil"
β-Glucan,36297292,Santos PD,"Instituto de Ciências Ambientais, Químicas e Farmacêuticas, Universidade Federal de São Paulo, Diadema 09972-270, SP, Brazil.",Universidade Federal de São Paulo,"R. Prof. Artur Riedel, 275 - Eldorado, Diadema - SP, 09972-270, Brazil"
β-Glucan,36297292,Carbonero ER,"Instituto de Química, Universidade Federal de Catalão, Catalão 75705-220, GO, Brazil.",Universidade Federal de Catalão,"Av. Dr. Lamartine Pinto de Avelar, 1120 - St. Universitario, Catalão - GO, 75704-020, Brazil"
β-Glucan,36297292,Ionta M,"Instituto de Ciências Biomédicas, Universidade Federal de Alfenas, Alfenas 37130-001, MG, Brazil.",Universidade Federal de Alfenas,"R. Gabriel Monteiro da Silva, 700 - Parque das Nações, Alfenas - MG, 37130-000, Brazil"
β-Glucan,36297292,Miyazawa M,"Faculdade de Odontologia, Universidade Federal de Alfenas, Alfenas 37130-001, MG, Brazil.",Universidade Federal de Alfenas,"R. Gabriel Monteiro da Silva, 676 - Parque das Nações, Alfenas - MG, 37130-000, Brazil"
β-Glucan,36297292,Caixeta ES,"Instituto de Ciências Biomédicas, Universidade Federal de Alfenas, Alfenas 37130-001, MG, Brazil.",Universidade Federal de Alfenas,"R. Gabriel Monteiro da Silva, 700 - Parque das Nações, Alfenas - MG, 37130-000, Brazil"
β-Glucan,36297292,Fregnan AM,"Faculdade de Odontologia, Universidade Federal de Alfenas, Alfenas 37130-001, MG, Brazil.",Universidade Federal de Alfenas,"R. Gabriel Monteiro da Silva, 676 - Parque das Nações, Alfenas - MG, 37130-000, Brazil"
β-Glucan,36297292,Nóbrega BB,"Departamento de Química Fundamental, Instituto de Química, Universidade de São Paulo, São Paulo 05508-070, SP, Brazil.",Universidade de São Paulo,"Av. Prof. Lineu Prestes, 748 - Butantã, São Paulo - SP, 05508-900, Brazil"
β-Glucan,36297292,Di Medeiros MCB,"Medicine Departament, University Center of Planalto Central Aparecido dos Santos, Brasilia 72445-020, DF, Brazil.",University Center of Planalto Central Aparecido dos Santos,"SIGA Área Especial para Indústria Lote 2/3 - Sce St. Leste Industrial - Gama, Brasília - DF, 72445-020, Brazil"
β-Glucan,36297292,Menolli N,"IFungiLab, Subárea de Biologia (SAB), Departamento de Ciências da Natureza e Matemática (DCM), Campus São Paulo (SPO), Instituto Federal de Educação, Ciência e Tecnologia de São Paulo, São Paulo 01109-010, SP, Brazil.",Instituto Federal de Educação,"Av. Glaycon de Paiva, 2496 - Pricumã, Boa Vista - RR, 69303-340, Brazil"
β-Glucan,36297292,Soares DMM,"Departamento de Química Fundamental, Instituto de Química, Universidade de São Paulo, São Paulo 05508-070, SP, Brazil.",Universidade de São Paulo,"Av. Prof. Lineu Prestes, 748 - Butantã, São Paulo - SP, 05508-900, Brazil"
β-Glucan,36297292,Stevani CV,"Departamento de Química Fundamental, Instituto de Química, Universidade de São Paulo, São Paulo 05508-070, SP, Brazil.",Universidade de São Paulo,"Av. Prof. Lineu Prestes, 748 - Butantã, São Paulo - SP, 05508-900, Brazil"
β-Glucan,36297292,Sartorelli P,"Instituto de Ciências Ambientais, Químicas e Farmacêuticas, Universidade Federal de São Paulo, Diadema 09972-270, SP, Brazil.",Universidade Federal de São Paulo,"R. Prof. Artur Riedel, 275 - Eldorado, Diadema - SP, 09972-270, Brazil"
β-Glucan,36986559,Morales D,"Departmental Section of Galenic Pharmacy and Food Technology, Veterinary Faculty, Complutense University of Madrid, 28040 Madrid, Spain.",Complutense University of Madrid,"Av. Complutense, s/n, Moncloa - Aravaca, 28040 Madrid, Spain"
Chitin,37606752,Hatanaka D,"Materials Research Laboratories, Nissan Chemical Corporation, Chiba, Japan.",Unparsed,"2-chōme-10-1 Tsuboinishi, Funabashi, Chiba 274-0062, Japan"
Chitin,37606752,Minami M,"Materials Research Laboratories, Nissan Chemical Corporation, Chiba, Japan.",Unparsed,"2-chōme-10-1 Tsuboinishi, Funabashi, Chiba 274-0062, Japan"
Chitin,37606752,Suzuki T,"Materials Research Laboratories, Nissan Chemical Corporation, Chiba, Japan.",Unparsed,"2-chōme-10-1 Tsuboinishi, Funabashi, Chiba 274-0062, Japan"
Chitin,37606752,Iwakami M,"Biological Research Laboratories, Nissan Chemical Corporation, Saitama, Japan.",Unparsed,"2-chōme-10-1 Tsuboinishi, Funabashi, Chiba 274-0062, Japan"
Chitin,37606752,Kobayashi M,"Biological Research Laboratories, Nissan Chemical Corporation, Saitama, Japan.",Unparsed,"2-chōme-10-1 Tsuboinishi, Funabashi, Chiba 274-0062, Japan"
Chitin,37606752,Hayashi H,"Head office, Nissan Chemical Corporation, Tokyo, Japan.",Unparsed,"2-chōme-5-1 Nihonbashi, Chuo City, Tokyo 103-0027, Japan"
Chitin,37606752,Kawahara H,"Department of Creative Engineering, Material Chemistry Course, National Institute of Technology Kitakyushu College, Fukuoka, Japan.",National Institute of Technology Kitakyushu College,"5-chōme-20-1 Shii, Kokuraminami Ward, Kitakyushu, Fukuoka 802-0985, Japan"
Chitin,37606752,Horikawa M,"Head office, Nissan Chemical Corporation, Tokyo, Japan.",Unparsed,"2-chōme-5-1 Nihonbashi, Chuo City, Tokyo 103-0027, Japan"
Chitin,37606752,Kanaki T,"Head office, Nissan Chemical Corporation, Tokyo, Japan.",Unparsed,"2-chōme-5-1 Nihonbashi, Chuo City, Tokyo 103-0027, Japan"
Chitin,37233398,Ganesh SS,"Department of Biotechnology, School of Bioengineering, College of Engineering and Technology, SRM Institute of Science and Technology, Kattankulathur 603203, India.",SRM Institute of Science and Technology,"R2FV+VHQ, Potheri, SRM Nagar, Kattankulathur, Tamil Nadu 603203, India"
Chitin,37233398,Anushikaa R,"Department of Biotechnology, School of Bioengineering, College of Engineering and Technology, SRM Institute of Science and Technology, Kattankulathur 603203, India.",SRM Institute of Science and Technology,"R2FV+VHQ, Potheri, SRM Nagar, Kattankulathur, Tamil Nadu 603203, India"
Chitin,37233398,Swetha Victoria VS,"Department of Biotechnology, School of Bioengineering, College of Engineering and Technology, SRM Institute of Science and Technology, Kattankulathur 603203, India.",SRM Institute of Science and Technology,"R2FV+VHQ, Potheri, SRM Nagar, Kattankulathur, Tamil Nadu 603203, India"
Chitin,37233398,Lavanya K,"Department of Biotechnology, School of Bioengineering, College of Engineering and Technology, SRM Institute of Science and Technology, Kattankulathur 603203, India.",SRM Institute of Science and Technology,"R2FV+VHQ, Potheri, SRM Nagar, Kattankulathur, Tamil Nadu 603203, India"
Chitin,37233398,Shanmugavadivu A,"Department of Biotechnology, School of Bioengineering, College of Engineering and Technology, SRM Institute of Science and Technology, Kattankulathur 603203, India.",SRM Institute of Science and Technology,"R2FV+VHQ, Potheri, SRM Nagar, Kattankulathur, Tamil Nadu 603203, India"
Chitin,37233398,Selvamurugan N,"Department of Biotechnology, School of Bioengineering, College of Engineering and Technology, SRM Institute of Science and Technology, Kattankulathur 603203, India.",SRM Institute of Science and Technology,"R2FV+VHQ, Potheri, SRM Nagar, Kattankulathur, Tamil Nadu 603203, India"
Chitin,37259836,Zhou Y,"School of Biomolecular Science and Engineering (BSE), Vidyasirimedhi Institute of Science and Technology, Rayong 21210, Thailand.",Vidyasirimedhi Institute of Science and Technology,"555 หมู่ 1, Tambon Pa Yup Nai, Amphoe Wang Chan, Chang Wat Rayong 21210, Thailand"
Chitin,37259836,Wannapaiboon S,"Synchrotron Light Research Institute, Nakhon Ratchasima 30000, Thailand.",Synchrotron Light Research Institute,"111, ถนน มหาวิทยาลัย ตำบลสุรนารี อำเภอเมือง Chang Wat Nakhon Ratchasima 30000, Thailand"
Chitin,37259836,Prongjit M,"Department of Biochemistry, Chulalongkorn University, Bangkok 10330, Thailand.",Chulalongkorn University,"254 Phaya Thai Rd, Khwaeng Pathum Wan, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand"
Chitin,37259836,Pornsuwan S,"Department of Chemistry, Mahidol University, Bangkok 10400, Thailand.",Mahidol University,"Department of Chemistry, Faculty of Science, Mahidol University 272 Thanon Rama VI, Khwaeng Thung Phaya Thai, Khet Ratchathewi, Krung Thep Maha Nakhon 10400, Thailand"
Chitin,37259836,Sucharitakul J,"Department of Biochemistry, Chulalongkorn University, Bangkok 10330, Thailand.",Chulalongkorn University,"254 Phaya Thai Rd, Khwaeng Pathum Wan, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand"
Chitin,37259836,Kamonsutthipaijit N,"Synchrotron Light Research Institute, Nakhon Ratchasima 30000, Thailand.",Synchrotron Light Research Institute,"111, ถนน มหาวิทยาลัย ตำบลสุรนารี อำเภอเมือง Chang Wat Nakhon Ratchasima 30000, Thailand"
